date,region,description,latitude,longitude,temp_avg_c,temp_max_c,temp_min_c,precipitation_mm,solar_radiation_kwh_m2,wind_speed_ms,wind_direction_deg
2025-09-08,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.09,33.13,20.67,0.09,5.4331,3.27,70.7
2025-09-09,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.51,34.18,18.48,0.01,6.9058,2.42,102.9
2025-09-10,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.86,35.15,18.8,0.0,6.954,2.54,112.9
2025-09-11,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.47,35.54,20.04,0.0,6.4282,2.62,116.3
2025-09-12,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.29,36.46,22.64,0.03,6.3175,3.06,123.5
2025-09-13,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.67,35.8,20.15,0.01,5.946,3.39,141.1
2025-09-14,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.72,36.04,21.99,0.0,5.7134,3.73,155.4
2025-09-15,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.58,35.78,22.94,0.12,5.8565,2.72,144.6
2025-09-16,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.13,35.52,21.31,0.02,5.7943,2.84,120.0
2025-09-17,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.12,35.15,20.77,0.03,5.6294,2.76,150.9
2025-09-18,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.34,34.73,23.06,0.04,5.7725,2.56,140.6
2025-09-19,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.81,36.79,22.39,0.01,6.163,2.35,126.4
2025-09-20,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.78,36.9,21.48,0.0,6.0348,2.29,146.9
2025-09-21,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,29.93,37.29,23.1,0.0,5.5334,3.7,160.0
2025-09-22,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,30.8,38.04,24.32,0.0,5.6717,3.76,158.7
2025-09-23,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,31.2,38.33,25.3,0.01,5.6796,4.32,167.2
2025-09-24,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,30.41,37.43,25.47,1.71,4.8247,3.36,28.8
2025-09-25,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.4,35.89,23.32,0.61,5.2985,3.37,10.9
2025-09-26,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.32,35.38,19.91,0.0,6.3298,2.22,83.1
2025-09-27,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.96,34.94,19.84,0.0,6.2578,2.31,124.9
2025-09-28,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.5,34.98,19.15,0.0,6.0598,1.99,96.0
2025-09-29,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.03,31.28,20.21,0.01,4.6171,1.2,88.9
2025-09-30,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.88,35.81,18.65,0.05,5.4641,1.78,69.0
2025-10-01,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.71,36.38,20.01,0.0,5.6482,1.91,187.0
2025-10-02,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.17,36.59,20.27,0.0,5.1432,2.19,185.6
2025-10-03,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.04,36.31,20.87,0.0,5.1019,2.55,124.5
2025-10-04,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.14,34.6,20.64,0.0,5.4634,2.74,114.5
2025-10-05,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.04,34.56,20.21,0.0,4.4964,2.71,126.1
2025-10-06,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.96,35.72,21.27,0.01,4.6565,2.7,123.0
2025-10-07,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.5,35.71,22.65,0.39,4.1842,2.15,107.2
2025-10-08,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.67,35.63,22.24,0.77,4.1306,3.59,67.1
2025-10-09,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.2,35.55,22.6,0.03,5.0098,4.05,69.3
2025-10-10,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.98,35.24,20.25,0.0,5.4943,2.64,83.2
2025-10-11,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.77,35.59,19.91,0.0,5.6285,2.7,117.9
2025-10-12,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.31,33.77,17.71,0.0,5.5464,3.41,161.7
2025-10-13,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.5,33.75,18.35,0.0,5.4221,3.0,135.0
2025-10-14,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.44,33.64,17.84,0.0,5.3897,2.4,93.6
2025-10-15,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.17,34.8,18.68,0.0,5.3693,2.02,98.6
2025-10-16,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.05,31.62,18.92,0.0,4.5454,2.78,140.4
2025-10-17,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.24,34.07,19.23,0.0,5.0215,3.42,155.9
2025-10-18,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,28.21,36.31,21.76,0.0,5.1168,3.55,225.2
2025-10-19,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,24.22,33.11,19.01,0.0,5.4648,5.6,41.9
2025-10-20,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.47,35.39,18.24,0.0,5.2018,4.32,187.3
2025-10-21,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,27.12,35.0,21.92,0.0,4.6706,3.42,39.7
2025-10-22,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.58,33.03,18.93,0.04,4.9762,3.64,103.8
2025-10-23,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,26.55,33.2,21.8,0.2,4.4957,4.32,150.3
2025-10-24,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,25.04,30.69,21.71,17.26,3.762,4.46,137.4
2025-10-25,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,23.52,27.72,18.71,16.15,2.7506,3.34,183.6
2025-10-26,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,22.64,31.26,15.52,0.02,5.0114,2.09,25.2
2025-10-27,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,24.33,32.01,16.53,0.0,4.8698,3.45,185.1
2025-10-28,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,23.39,32.02,14.64,0.03,4.3853,6.38,355.9
2025-10-29,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,14.22,20.81,8.26,0.0,5.2486,6.68,345.5
2025-10-30,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,14.2,23.71,5.66,0.0,5.1972,2.1,11.9
2025-10-31,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,15.91,24.94,8.91,0.0,4.963,2.51,137.8
2025-11-01,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,16.52,23.78,10.42,0.87,,3.4,70.5
2025-11-02,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,16.7,24.47,10.15,0.0,4.8569,2.14,109.7
2025-11-03,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,17.2,25.9,9.99,0.0,4.883,2.8,169.6
2025-11-04,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,17.92,26.37,11.15,0.08,4.7899,2.72,171.9
2025-11-05,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,19.98,28.52,13.96,0.14,4.7374,2.83,187.6
2025-11-06,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,20.92,29.03,15.38,0.2,4.6106,2.87,175.4
2025-11-07,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,22.29,31.94,15.92,0.13,,3.09,248.8
2025-11-08,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,22.89,32.59,14.92,0.0,4.5677,2.27,47.4
2025-11-09,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,17.92,23.55,11.83,0.0,4.321,7.12,16.2
2025-11-10,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,12.34,19.52,7.03,0.0,4.6668,3.19,46.8
2025-11-11,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,13.45,22.46,4.97,0.0,4.6219,3.57,186.7
2025-11-12,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,18.22,27.29,10.13,0.0,4.4117,3.14,167.5
2025-11-13,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,21.16,28.49,16.16,0.32,4.3337,3.68,165.3
2025-11-14,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,21.73,29.01,17.43,0.22,4.2907,3.85,178.0
2025-11-15,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,22.14,29.05,17.67,0.15,4.243,3.31,189.8
2025-11-16,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,23.15,30.15,18.9,0.28,4.1402,2.82,188.2
2025-11-17,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,24.09,29.82,20.97,2.0,3.7678,3.82,170.5
2025-11-18,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,23.74,27.18,21.87,1.59,2.5574,3.55,162.7
2025-11-19,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,24.35,28.32,22.07,4.93,2.6594,3.57,152.9
2025-11-20,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,23.93,28.27,21.39,7.8,2.3767,4.51,161.6
2025-11-21,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,23.15,27.8,19.01,3.5,2.0486,1.89,276.0
2025-11-22,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,20.53,26.76,16.93,0.08,3.8388,3.86,46.6
2025-11-23,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,18.4,20.9,15.66,3.52,1.9219,4.06,93.3
2025-11-24,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,21.38,24.35,15.13,4.66,1.1446,3.19,192.8
2025-11-25,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,20.23,28.59,14.55,0.0,4.0956,2.42,359.5
2025-11-26,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,15.42,21.31,10.85,0.0,4.0027,4.86,35.9
2025-11-27,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,13.56,19.44,8.58,0.0,1.6586,3.05,71.6
2025-11-28,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,14.96,18.82,11.23,3.39,0.948,4.95,126.7
2025-11-29,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,19.71,23.97,16.54,2.95,,3.99,188.6
2025-11-30,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,10.78,16.2,7.85,0.13,,6.58,25.0
2025-12-01,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,,,,,,,
2025-12-02,San_Antonio_TX,GEN_SOUTH; GEN_CENTERWEST,29.424349,-98.491142,,,,,,,
2020-12-03,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,1.61,8.32,-3.16,0.0,3.9463,4.41,338.5
2020-12-04,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.9,13.47,-1.87,0.0,3.9835,1.45,327.3
2020-12-05,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,4.48,9.61,-0.97,0.4,0.8335,2.02,320.6
2020-12-06,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.31,16.96,0.03,0.01,4.0267,3.22,324.0
2020-12-07,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.42,19.71,1.21,0.0,4.0116,2.3,321.3
2020-12-08,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.35,21.73,2.44,0.0,4.0349,3.4,287.1
2020-12-09,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.45,21.37,2.46,0.0,3.9533,4.33,246.8
2020-12-10,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,14.0,25.95,4.76,3.96,3.5472,3.84,229.4
2020-12-11,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,12.14,18.93,5.36,0.14,3.8983,5.49,270.5
2020-12-12,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.91,15.05,-1.05,0.03,3.8594,4.31,130.0
2020-12-13,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.04,9.53,-1.43,0.0,3.612,6.78,320.7
2020-12-14,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,3.46,11.35,-4.44,0.0,3.9079,4.49,176.8
2020-12-15,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,4.21,10.77,-2.07,0.0,3.9338,7.18,306.6
2020-12-16,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,3.55,12.86,-4.6,0.0,3.9814,3.15,265.5
2020-12-17,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.9,15.75,-0.24,0.0,3.9384,3.72,188.8
2020-12-18,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,7.95,17.11,2.3,0.0,2.5625,5.82,197.7
2020-12-19,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.37,14.81,-0.08,0.0,3.9473,4.74,300.7
2020-12-20,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.74,15.84,-0.47,0.0,3.9696,4.17,298.0
2020-12-21,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.05,18.74,0.17,0.0,3.7358,3.41,240.1
2020-12-22,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,11.0,21.33,3.63,0.0,3.4793,5.89,213.2
2020-12-23,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.78,16.89,-1.89,0.0,3.1258,6.72,336.1
2020-12-24,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,2.69,12.75,-4.62,0.0,3.9948,4.9,296.1
2020-12-25,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.78,16.76,-0.34,0.0,3.5352,4.01,239.5
2020-12-26,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.82,18.67,1.27,0.0,3.8563,5.3,230.8
2020-12-27,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.29,22.31,1.68,0.0,3.821,3.46,235.5
2020-12-28,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.1,16.93,4.56,0.0,3.0744,5.41,108.2
2020-12-29,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,15.51,23.22,10.01,0.53,3.5102,7.23,187.0
2020-12-30,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,4.33,9.51,1.09,5.57,0.7798,9.25,27.8
2020-12-31,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,0.58,3.98,-0.77,9.63,0.7368,6.68,350.4
2021-01-01,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,2.67,8.47,-2.13,0.61,3.0833,3.87,335.3
2021-01-02,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,4.74,12.21,-2.7,0.64,4.0651,4.86,252.9
2021-01-03,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.82,16.52,-0.29,0.0,4.0126,5.67,264.7
2021-01-04,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.06,17.64,2.99,0.0,3.955,5.03,350.4
2021-01-05,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.61,18.02,0.2,0.0,3.5642,4.4,190.8
2021-01-06,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.71,13.06,1.37,0.0,4.0198,6.6,336.0
2021-01-07,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.2,14.77,-2.04,0.0,4.045,2.66,27.4
2021-01-08,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,1.44,8.26,-3.16,0.0,3.6552,3.07,89.8
2021-01-09,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,3.11,9.73,-3.18,1.62,0.8645,4.88,125.0
2021-01-10,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-0.48,2.66,-5.84,8.59,1.1354,5.19,46.1
2021-01-11,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-1.91,4.05,-6.49,0.32,2.2421,2.33,317.4
2021-01-12,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,0.53,9.09,-5.51,0.0,3.8964,3.31,243.7
2021-01-13,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,4.65,16.0,-3.81,0.0,4.2118,6.11,254.9
2021-01-14,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.21,13.03,0.9,0.01,3.9941,6.37,348.9
2021-01-15,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,3.28,11.3,-3.52,0.0,4.3253,3.38,341.8
2021-01-16,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.53,16.48,-2.29,0.0,4.0555,2.8,239.5
2021-01-17,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.56,14.59,-1.35,0.0,4.1777,3.21,42.1
2021-01-18,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.57,20.64,0.9,0.0,4.3942,5.36,299.6
2021-01-19,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.16,8.86,1.89,0.21,1.5847,7.22,49.5
2021-01-20,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.26,11.84,2.76,1.64,2.1089,3.46,237.9
2021-01-21,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,12.02,19.99,6.91,1.0,1.6373,5.26,255.4
2021-01-22,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.36,18.88,3.97,0.0,4.2996,3.74,324.7
2021-01-23,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.48,20.16,3.87,0.0,3.3859,4.57,182.1
2021-01-24,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,14.92,21.94,9.37,1.05,3.8218,5.56,182.7
2021-01-25,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,9.34,15.8,4.39,0.0,4.6272,7.39,269.1
2021-01-26,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.08,15.81,0.84,0.0,4.5641,5.0,274.9
2021-01-27,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.36,14.19,-1.0,0.0,4.781,4.68,331.6
2021-01-28,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.04,11.08,0.64,0.0,4.1544,5.12,162.6
2021-01-29,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,9.6,17.9,3.92,0.0,3.2206,5.87,184.4
2021-01-30,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,11.51,18.63,5.79,0.0,4.733,7.92,275.4
2021-01-31,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,7.97,16.81,1.61,0.0,4.7993,4.62,35.1
2021-02-01,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.73,17.32,3.21,0.0,4.6207,2.69,166.8
2021-02-02,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,11.63,22.52,2.86,0.0,4.0114,4.64,217.0
2021-02-03,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,16.17,26.98,7.36,0.0,4.5722,5.2,247.7
2021-02-04,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,13.55,20.13,4.98,0.0,4.248,6.31,0.5
2021-02-05,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,9.07,18.64,1.43,0.0,5.0674,4.12,213.9
2021-02-06,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,9.7,18.01,3.6,0.0,5.093,5.63,331.3
2021-02-07,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,11.04,23.77,2.21,0.0,5.1466,5.97,214.2
2021-02-08,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,12.05,24.3,3.62,0.0,5.1629,3.67,250.4
2021-02-09,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.38,19.22,0.31,0.0,5.119,3.2,118.8
2021-02-10,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,4.78,13.97,-2.34,0.02,2.2824,5.01,78.5
2021-02-11,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-1.87,3.46,-4.67,0.07,2.1734,4.11,45.4
2021-02-12,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-4.53,-2.41,-5.98,0.06,1.7014,5.18,58.9
2021-02-13,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-4.74,-2.08,-6.18,0.86,1.753,4.92,71.3
2021-02-14,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-9.75,-6.01,-16.0,14.66,1.0318,7.44,48.7
2021-02-15,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-13.09,-6.88,-18.94,0.34,2.525,3.55,336.8
2021-02-16,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-6.2,0.98,-15.34,0.25,1.1813,5.07,180.7
2021-02-17,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-4.35,1.0,-8.88,0.07,3.7894,3.95,40.7
2021-02-18,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-6.45,-2.64,-8.6,0.06,2.0374,4.05,21.4
2021-02-19,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,-1.92,7.87,-10.4,0.07,5.3364,4.31,220.8
2021-02-20,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,4.44,15.57,-3.34,0.03,5.5661,6.05,193.5
2021-02-21,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.31,18.55,1.17,0.0,5.8044,6.4,282.1
2021-02-22,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,8.3,19.88,-2.61,0.0,6.0274,4.77,237.8
2021-02-23,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,12.09,23.98,0.66,0.0,5.8495,5.59,244.0
2021-02-24,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.62,18.92,4.44,0.0,5.8975,4.97,36.7
2021-02-25,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.32,11.29,1.02,0.0,2.4926,5.02,69.5
2021-02-26,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,9.49,21.24,-1.42,0.0,4.645,3.15,255.0
2021-02-27,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,15.45,25.82,7.86,0.0,5.0957,5.04,222.7
2021-02-28,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.49,16.05,4.32,0.04,4.8262,5.43,28.6
2021-03-01,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,5.46,10.36,0.96,0.55,2.8094,5.14,37.2
2021-03-02,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,6.39,16.49,-2.97,0.0,6.3394,3.35,236.5
2021-03-03,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,11.73,24.2,0.19,0.0,5.8471,4.57,215.9
2021-03-04,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,16.38,29.25,7.23,0.0,5.9753,7.36,242.5
2021-03-05,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,11.91,18.98,6.07,0.0,5.7115,7.76,354.3
2021-03-06,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,10.02,18.4,2.16,0.0,6.3389,3.66,100.5
2021-03-07,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,11.22,19.43,3.78,0.0,6.1526,5.81,167.5
2021-03-08,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,14.04,22.92,5.88,0.0,4.968,6.97,175.6
2021-03-09,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,16.08,23.88,9.87,0.0,4.2533,8.47,185.0
2021-03-10,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,18.24,27.94,11.06,0.0,5.3443,6.91,194.3
2021-03-11,Midland_TX,GEN_WEST; GEN_FARWEST,31.997345,-102.077915,18.47,26.87,11.12,0.0,3.929,4.61,180.4
